SlotMachineKey,AssetNumber,OnFloor,OffFloor,Status,LocationID,Zone,Bank,Position,Denomination,Par,SerialNumber,CabinetTypeID,DisplayID,ManufacturerID,ContributionTypeID,GameCode,Description,GameID,MultiGame,leased,contribution,MaxCoins,CasinoCode,RecordEffectiveDate,RecordTermDate,ManualUpdate,SourceSystem,LoadDTTM
45009,103430,2015-10-21 00:00:00.000,NULL,A,023004,02,"30        ","04 ",0.01,11.9400,B140200035,NULL,7,2,NULL,V Reel,250C ACORN PIXIE 01-05 MD,6558654,0,1,NULL,250,HRLV,2015-10-21 00:00:00.000,2015-10-20 00:00:00.000,0,IGT,2018-10-26 05:30:23.303
24971,500310,2008-03-26 00:00:00.000,2008-05-07 00:00:00.000,I,034003,03,"40        ","03 ",1.0000,4.1200,1137290,23,7,6,NULL,Multi,GAME KING 1-5 MD,NULL,1,0,NULL,100,HRLV,2008-03-26 00:00:00.000,2008-05-07 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
36389,103776,2017-10-11 00:00:00.000,NULL,A,020601,02,"06        ","01 ",0.01,12.3600,HXS8004803,NULL,7,200015,NULL,Participation,250C DUMB & DUMBER 4L,6228218,1,0,NULL,250,HRLV,2017-10-11 00:00:00.000,2017-10-10 00:00:00.000,0,IGT,2018-05-21 05:30:20.190
40208,401552,2018-03-29 00:00:00.000,NULL,A,010403,01,"04        ","03 ",0.25,5.4400,1900345,NULL,7,6,NULL,Multi,BAR .25 PROG G/K 25-2 MD 8L,6582342,0,1,NULL,100,HRLV,2018-03-29 00:00:00.000,2018-03-28 00:00:00.000,0,IGT,2018-08-03 05:30:21.267
37185,401549,2018-03-28 00:00:00.000,NULL,A,010404,01,"04        ","04 ",0.25,5.4400,1900346,NULL,7,6,NULL,Multi,BAR .25 PROG G/K 25-2 MD 8L,6233020,0,1,NULL,100,HRLV,2018-03-28 00:00:00.000,2018-03-27 00:00:00.000,0,IGT,2018-06-06 05:30:31.867
40782,103637,2016-10-13 00:00:00.000,NULL,A,031204,03,"12        ","04 ",0.01,11.6400,13002245,NULL,7,200025,NULL,V Reel,456C SADICE TATTOO 01-05 MD,6553811,0,1,NULL,456,HRLV,2016-10-13 00:00:00.000,2016-10-12 00:00:00.000,0,IGT,2018-08-13 05:30:20.317
41660,103794,2017-12-20 00:00:00.000,NULL,A,022602,02,"26        ","02 ",0.01,11.4700,2065684,NULL,7,6,NULL,V Reel,200C BLACK WIDOW 01-05 MD,5365516,0,1,NULL,200,HRLV,2017-12-20 00:00:00.000,2017-12-19 00:00:00.000,0,IGT,2018-08-28 05:30:59.653
23777,100892,2005-11-21 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",0.0100,12.4900,1173034,27,7,6,NULL,Reel,180C GHOST ISLND 01-20 MD,NULL,1,0,NULL,NULL,HRLV,2005-11-21 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
36713,103823,2018-04-04 00:00:00.000,NULL,A,032004,03,"20        ","04 ",0.01,11.8800,5023851,NULL,7,200022,NULL,V Reel,M/G CHEST HD #4 01-05 MD,4988644,0,1,NULL,200,HRLV,2018-04-04 00:00:00.000,2018-04-03 00:00:00.000,0,IGT,2018-05-28 05:30:23.143
33144,300720,2017-12-05 00:00:00.000,NULL,A,027403,02,"74        ","03 ",0.0500,4.7400,1034219,46,7,6,NULL,Multi,GAME KING 05-50 MD,6688137,0,1,NULL,100,HRLV,2017-12-05 00:00:00.000,2017-12-04 00:00:00.000,0,IGT,2018-03-07 05:30:14.647
37353,103637,2016-10-13 00:00:00.000,NULL,A,031204,03,"12        ","04 ",0.01,11.6400,13002245,NULL,7,200025,NULL,V Reel,456C SADICE TATTOO 01-05 MD,6553811,0,1,NULL,456,HRLV,2016-10-13 00:00:00.000,2016-10-12 00:00:00.000,0,IGT,2018-06-09 05:30:21.180
29426,300370,2008-09-10 00:00:00.000,2008-09-22 00:00:00.000,I,013201,01,"32        ","01 ",0.0500,7.4700,1262441,55,7,6,NULL,V Reel,200C STINKIN RICH 05 TO 20 MD,NULL,1,0,NULL,200,HRLV,2008-09-10 00:00:00.000,2008-09-22 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
34254,103820,2018-03-20 00:00:00.000,NULL,A,023406,02,"34        ","06 ",0.0100,11.2400,W2271299,NULL,7,200022,NULL,V Reel,175C INVADERS MORE MOOLAH M/G 01-05 MD,6560872,0,1,NULL,175,HRLV,2018-03-20 00:00:00.000,2018-03-19 00:00:00.000,0,IGT,2018-04-04 05:30:15.093
28530,401480,2015-09-04 00:00:00.000,2016-01-25 00:00:00.000,S,026803,02,"68        ","03 ",0.2500,13.0400,2221096,11,4,6,NULL,Participation,5L QM TRPL RED HOT 7  F/G 4L,5337237,0,1,NULL,6,HRLV,2015-09-04 00:00:00.000,2016-01-25 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
31959,103776,2017-10-11 00:00:00.000,NULL,A,020601,02,"06        ","01 ",0.0100,12.3600,HXS8004803,15,7,200015,NULL,Participation,250C DUMB & DUMBER 4L,6228218,1,0,NULL,250,HRLV,2017-10-11 00:00:00.000,2017-10-10 00:00:00.000,0,IGT,2018-02-01 05:30:13.617
25271,100022,2005-09-01 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",0.0100,12.0000,11030766,57,7,200010,NULL,Reel,210C GYPSY FORTUNE,NULL,0,0,NULL,NULL,HRLV,2005-09-01 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
45556,103810,2018-02-09 00:00:00.000,NULL,A,022806,02,"28        ","06 ",0.01,11.9300,100316,NULL,7,200019,NULL,V Reel,225C ASTRONOMICAL MAGIC 01-05 MD,4666488,0,1,NULL,225,HRLV,2018-02-09 00:00:00.000,2018-02-08 00:00:00.000,0,IGT,2018-11-02 05:30:21.103
41022,300730,2018-01-30 00:00:00.000,NULL,A,027601,02,"76        ","01 ",0.05,5.5400,942442,NULL,7,6,NULL,Multi,GAME KING .05-.50 MD,5793576,0,1,NULL,100,HRLV,2018-01-30 00:00:00.000,2018-01-29 00:00:00.000,0,IGT,2018-08-17 05:31:03.363
31430,300725,2017-12-19 00:00:00.000,NULL,A,027802,02,"78        ","02 ",0.0500,7.5400,1938120,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,6571484,0,1,NULL,100,HRLV,2017-12-19 00:00:00.000,2017-12-18 00:00:00.000,0,IGT,2018-01-12 05:30:12.043
41997,103797,2017-12-21 00:00:00.000,NULL,A,022605,02,"26        ","05 ",0.01,12.1000,2065687,NULL,7,6,NULL,V Reel,165C SECERTS OF FOREST 3/1 01-05 MD,5360679,0,1,NULL,165,HRLV,2017-12-21 00:00:00.000,2017-12-20 00:00:00.000,0,IGT,2018-09-03 05:30:20.497
30705,300720,2017-12-05 00:00:00.000,NULL,A,027403,02,"74        ","03 ",0.0500,4.7800,1034219,46,7,6,NULL,Multi,GAME KING 05-50 MD,6688137,0,1,NULL,100,HRLV,2017-12-05 00:00:00.000,2017-12-04 00:00:00.000,0,IGT,2017-12-12 05:30:13.077
32190,103758,2017-09-14 00:00:00.000,NULL,R,032004,03,"20        ","04 ",0.0100,11.7000,5023851,11,7,200022,NULL,V Reel,250C SWEET DROPS 01-05 MD,4988644,0,1,NULL,250,HRLV,2017-09-14 00:00:00.000,2017-09-13 00:00:00.000,0,IGT,2018-02-09 05:30:11.827
44057,300725,2017-12-19 00:00:00.000,NULL,A,027802,02,"78        ","02 ",0.05,5.2000,1938120,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,6571484,0,1,NULL,100,HRLV,2017-12-19 00:00:00.000,2017-12-18 00:00:00.000,0,IGT,2018-10-09 05:30:32.610
27160,100080,2007-06-07 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",0.0100,2.7000,V070491179,20,7,2,NULL,Reel,ROULETTE 25-1 MD,NULL,1,0,NULL,0,HRLV,2007-06-07 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
43544,300725,2017-12-19 00:00:00.000,NULL,A,027802,02,"78        ","02 ",0.05,5.2000,1938120,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,6571484,0,1,NULL,100,HRLV,2017-12-19 00:00:00.000,2017-12-18 00:00:00.000,0,IGT,2018-09-30 05:30:24.060
34109,750044,2017-10-11 00:00:00.000,NULL,A,050801,05,"08        ","01 ",25.0000,8.5000,2222504,33,4,6,NULL,Participation,WOF 2C DBL DIAMOND,1074491868,1,0,NULL,2,HRLV,2017-10-11 00:00:00.000,2017-10-10 00:00:00.000,0,IGT,2018-03-31 05:30:17.670
38463,401552,2018-03-29 00:00:00.000,NULL,A,010403,01,"04        ","03 ",0.25,5.4400,1900345,NULL,7,6,NULL,Multi,BAR .25 PROG G/K 25-2 MD 8L,6582342,0,1,NULL,100,HRLV,2018-03-29 00:00:00.000,2018-03-28 00:00:00.000,0,IGT,2018-06-30 05:30:21.843
29377,300199,2006-04-20 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",0.0500,14.9200,975730,50,7,6,NULL,Reel,5L DBL RWB,NULL,0,0,NULL,NULL,HRLV,2006-04-20 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
28671,500336,2009-12-20 00:00:00.000,2010-01-08 00:00:00.000,I,051202,05,"12        ","02 ",1.0000,5.0100,1173025,55,7,6,NULL,V Reel,20C MYSTICAL MERMAID 1 TO 5 MD,5788041,1,0,NULL,20,HRLV,2009-12-20 00:00:00.000,2010-01-08 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
24444,401291,2012-05-15 00:00:00.000,2014-01-06 00:00:00.000,W,034204,03,"42        ","04 ",0.2500,4.7300,1137290,23,7,6,NULL,Multi,GAME KING 25-1 MD,6575040,0,0,NULL,100,HRLV,2012-05-15 00:00:00.000,2014-01-06 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
33858,103819,2018-03-20 00:00:00.000,NULL,A,023405,02,"34        ","05 ",0.0100,11.2400,W2271302,NULL,7,200022,NULL,V Reel,175C INVADERS MORE MOOLAH M/G 01-05 MD,4981820,0,1,NULL,175,HRLV,2018-03-20 00:00:00.000,2018-03-19 00:00:00.000,0,IGT,2018-03-26 05:30:15.050
24861,102919,2013-06-11 00:00:00.000,2013-08-15 00:00:00.000,I,021603,02,"16        ","03 ",0.0100,14.5100,B120863540,33,7,2,NULL,Participation,320C NASCAR 1L,6666094,0,0,NULL,320,HRLV,2013-06-11 00:00:00.000,2013-08-15 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
29913,101974,2010-07-06 00:00:00.000,2011-06-30 00:00:00.000,W,045401,04,"54        ","01 ",0.0100,10.7500,W2237317,NULL,7,200022,NULL,Reel,125C GOLD FISH ARMADA 01-10 MD,4666820,1,0,NULL,125,HRLV,2010-07-06 00:00:00.000,2011-06-30 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
38817,300719,2017-11-21 00:00:00.000,NULL,A,028606,02,"86        ","06 ",0.05,5.2000,1938122,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4991686,0,1,NULL,100,HRLV,2017-11-21 00:00:00.000,2017-11-20 00:00:00.000,0,IGT,2018-07-08 05:30:19.700
39237,103791,2017-12-12 00:00:00.000,NULL,A,028205,02,"82        ","05 ",0.01,11.4900,2065675,NULL,7,6,NULL,V Reel,200C GOLDEN GODDESS 01-05 MD,5367534,0,1,NULL,200,HRLV,2017-12-12 00:00:00.000,2017-12-11 00:00:00.000,0,IGT,2018-07-16 05:30:21.420
29985,102486,2011-11-23 00:00:00.000,2012-04-26 00:00:00.000,W,021801,02,"18        ","01 ",0.0100,12.8400,VRV201349,33,7,200015,NULL,Participation,150C TARZAN LOTJ 4L,4798417,0,1,NULL,150,HRLV,2011-11-23 00:00:00.000,2012-04-26 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
29896,500412,2010-07-09 00:00:00.000,2012-09-13 00:00:00.000,W,040001,04,"00        ","01 ",1.0000,11.0000,1369982,33,4,6,NULL,Slot,WOF 5X PAY,4666224,0,1,NULL,3,HRLV,2010-07-09 00:00:00.000,2012-09-13 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
33582,103805,2018-01-25 00:00:00.000,NULL,A,013001,01,"30        ","01 ",0.0100,11.8400,2391759,11,7,6,NULL,Participation,600C THE VOICE 5L,1358978256,1,0,NULL,600,HRLV,2018-01-25 00:00:00.000,2018-01-24 00:00:00.000,0,IGT,2018-03-19 05:30:16.670
45404,103820,2018-03-20 00:00:00.000,NULL,A,023406,02,"34        ","06 ",0.01,11.2400,W2271299,NULL,7,200022,NULL,V Reel,175C INVADERS MORE MOOLAH M/G 01-05 MD,6560872,0,1,NULL,175,HRLV,2018-03-20 00:00:00.000,2018-03-19 00:00:00.000,0,IGT,2018-10-31 06:09:52.417
36888,103805,2018-01-25 00:00:00.000,NULL,A,013001,01,"30        ","01 ",0.01,11.8400,2391759,NULL,7,6,NULL,Participation,600C THE VOICE 5L,1358978256,1,0,NULL,600,HRLV,2018-01-25 00:00:00.000,2018-01-24 00:00:00.000,0,IGT,2018-05-31 05:30:20.740
44141,401552,2018-03-29 00:00:00.000,NULL,A,010403,01,"04        ","03 ",0.25,5.4400,1900345,NULL,7,6,NULL,Multi,BAR .25 PROG G/K 25-2 MD 8L,6582342,0,1,NULL,100,HRLV,2018-03-29 00:00:00.000,2018-03-28 00:00:00.000,0,IGT,2018-10-11 05:32:54.580
39345,103784,2017-11-21 00:00:00.000,NULL,A,028202,02,"82        ","02 ",0.01,12.5000,2065683,NULL,7,6,NULL,V Reel,180C TEXAS TEA 01-05 MD,5362821,0,1,NULL,180,HRLV,2017-11-21 00:00:00.000,2017-11-20 00:00:00.000,0,IGT,2018-07-18 05:30:20.483
45116,103822,2018-03-29 00:00:00.000,NULL,A,031203,03,"12        ","03 ",0.01,12.0000,13002244,NULL,7,200025,NULL,V Reel,500C STARRY NIGHT 01-05 MD,4657577,0,1,NULL,500,HRLV,2018-03-29 00:00:00.000,2018-03-28 00:00:00.000,0,IGT,2018-10-27 05:30:21.970
32238,300729,2017-12-21 00:00:00.000,NULL,A,027806,02,"78        ","06 ",0.0500,5.2000,1956745,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4663482,0,1,NULL,100,HRLV,2017-12-21 00:00:00.000,2017-12-20 00:00:00.000,0,IGT,2018-02-10 05:30:13.537
30838,103795,2012-07-03 00:00:00.000,NULL,P,027803,02,"78        ","03 ",0.0100,12.4600,2065674,NULL,7,6,NULL,V Reel,200C WOLF RUN 01-05 MD,NULL,1,0,NULL,200,HRLV,2012-07-03 00:00:00.000,2017-12-19 00:00:00.000,0,IGT,2017-12-20 05:30:12.037
24499,101919,2009-06-11 00:00:00.000,2009-11-12 00:00:00.000,I,031204,03,"12        ","04 ",0.0100,10.7900,1938125,NULL,7,6,NULL,V Reel,150C DUCK STAMPS 01-20 MD,4984109,1,0,NULL,150,HRLV,2009-06-11 00:00:00.000,2009-11-12 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
26925,401028,2010-09-14 00:00:00.000,2011-05-12 00:00:00.000,I,010604,01,"06        ","04 ",0.2500,4.6400,1262433,55,7,6,NULL,Multi,GAME KING 25-1 MD,6663390,0,0,NULL,100,HRLV,2010-09-14 00:00:00.000,2011-05-12 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
25975,400675,2008-01-24 00:00:00.000,2008-01-30 00:00:00.000,I,080109,08,"01        ","09 ",0.2500,4.6900,1100061,16,7,6,NULL,Multi,PINK TACO G/K 2L .25 MD,NULL,0,0,NULL,100,HRLV,2008-01-24 00:00:00.000,2008-01-30 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
24284,650011,2002-05-01 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",5.0000,5.0000,975736,18,7,6,NULL,Reel,150C KENNY ROGERS 01-20 MD,NULL,0,0,NULL,NULL,HRLV,2002-05-01 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
41716,103793,2017-12-20 00:00:00.000,NULL,A,022601,02,"26        ","01 ",0.01,11.4900,2065682,NULL,7,6,NULL,V Reel,200C GOLDEN GODDESS 01-05 MD,5358664,0,1,NULL,200,HRLV,2017-12-20 00:00:00.000,2017-12-19 00:00:00.000,0,IGT,2018-08-29 05:30:21.280
45721,103684,2017-04-18 00:00:00.000,NULL,L,014401,01,"44        ","01 ",0.01,14.6000,B160876096,NULL,7,2,NULL,Participation,300C P/P TRPL BLZNG 7S 6L,4798417,1,0,NULL,300,HRLV,2017-04-18 00:00:00.000,2017-04-17 00:00:00.000,0,IGT,2018-11-05 05:30:28.013
34231,103794,2017-12-20 00:00:00.000,NULL,A,022602,02,"26        ","02 ",0.0100,11.4700,2065684,NULL,7,6,NULL,V Reel,200C BLACK WIDOW 01-05 MD,5365516,0,1,NULL,200,HRLV,2017-12-20 00:00:00.000,2017-12-19 00:00:00.000,0,IGT,2018-04-03 05:30:14.463
25688,102202,2010-08-19 00:00:00.000,2012-04-26 00:00:00.000,I,033801,03,"38        ","01 ",0.0100,9.9500,1172041,13,11,6,NULL,Slot,180C DBL DIAMOND,6553811,0,0,NULL,180,HRLV,2010-08-19 00:00:00.000,2012-04-26 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
25729,101663,2015-09-23 00:00:00.000,2015-10-15 00:00:00.000,W,023602,02,"36        ","02 ",0.0100,12.9100,S070483540,36,7,2,NULL,Slot,75C BLACK & WHITE 7S 01 TO 05 MD,6561949,1,0,NULL,75,HRLV,2015-09-23 00:00:00.000,2015-10-15 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
39056,103815,2018-02-27 00:00:00.000,NULL,A,011301,01,"13        ","01 ",0.01,10.1000,2392023,NULL,7,6,NULL,Participation,400C FRT KNX DIA VLT 5L,1358978335,1,0,NULL,400,HRLV,2018-02-27 00:00:00.000,2018-02-26 00:00:00.000,0,IGT,2018-07-13 05:30:21.010
33672,300727,2017-12-22 00:00:00.000,NULL,A,027804,02,"78        ","04 ",0.0500,5.2000,1956744,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4982124,0,1,NULL,100,HRLV,2017-12-22 00:00:00.000,2017-12-21 00:00:00.000,0,IGT,2018-03-21 05:30:16.030
26020,401151,2011-03-31 00:00:00.000,2012-04-09 00:00:00.000,W,020106,02,"01        ","06 ",0.2500,5.6900,1162338,16,7,6,NULL,Multi,"BAR $ PRG G/K 25-2 MD 8L ",4988468,0,0,NULL,100,HRLV,2011-03-31 00:00:00.000,2012-04-09 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
33023,103798,2017-12-21 00:00:00.000,NULL,A,022606,02,"26        ","06 ",0.0100,11.3000,2065678,NULL,7,6,NULL,V Reel,200C DBL DAVINCI DIA 01-05 MD,5359876,0,1,NULL,200,HRLV,2017-12-21 00:00:00.000,2017-12-20 00:00:00.000,0,IGT,2018-03-04 05:30:16.687
45736,401515,2016-08-16 00:00:00.000,NULL,R,040401,04,"04        ","01 ",0.25,13.0000,2240365,NULL,4,6,NULL,Participation,WOF 3-D 4L,5330908,1,0,NULL,5,HRLV,2016-08-16 00:00:00.000,2016-08-15 00:00:00.000,0,IGT,2018-11-05 05:30:28.013
28558,103461,2015-12-23 00:00:00.000,2016-05-19 00:00:00.000,S,012602,01,"26        ","02 ",0.0100,11.5600,73662,15,7,200028,NULL,Participation,250C FAMILY FEUD 5L,4661221,0,1,NULL,250,HRLV,2015-12-23 00:00:00.000,2016-05-19 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
28654,401494,2016-05-25 00:00:00.000,2017-06-22 00:00:00.000,W,028606,02,"86        ","06 ",0.2500,9.7000,1034208,46,7,6,NULL,Multi,KENO M/G 25-2 MD,6650709,1,0,NULL,16,HRLV,2016-05-25 00:00:00.000,2017-06-22 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
41602,103793,2017-12-20 00:00:00.000,NULL,A,022601,02,"26        ","01 ",0.01,11.4900,2065682,NULL,7,6,NULL,V Reel,200C GOLDEN GODDESS 01-05 MD,5358664,0,1,NULL,200,HRLV,2017-12-20 00:00:00.000,2017-12-19 00:00:00.000,0,IGT,2018-08-27 05:30:20.760
41669,300719,2017-11-21 00:00:00.000,NULL,A,028606,02,"86        ","06 ",0.05,5.2000,1938122,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4991686,0,1,NULL,100,HRLV,2017-11-21 00:00:00.000,2017-11-20 00:00:00.000,0,IGT,2018-08-28 05:30:59.653
38197,401551,2018-03-29 00:00:00.000,NULL,A,010402,01,"04        ","02 ",0.25,5.4400,1900348,NULL,7,6,NULL,Multi,BAR .25 PROG G/K 25-2 MD 8L,4986732,0,1,NULL,100,HRLV,2018-03-29 00:00:00.000,2018-03-28 00:00:00.000,0,IGT,2018-06-25 05:30:21.600
27123,100043,2006-05-16 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",0.0100,10.5700,V060467857,37,7,2,NULL,Reel,200C BLUE BROTHERS 01-10 MD,NULL,0,0,NULL,NULL,HRLV,2006-05-16 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
33221,103784,2017-11-21 00:00:00.000,NULL,A,028202,02,"82        ","02 ",0.0100,12.5000,2065683,NULL,7,6,NULL,V Reel,180C TEXAS TEA 01-05 MD,5362821,0,1,NULL,180,HRLV,2017-11-21 00:00:00.000,2017-11-20 00:00:00.000,0,IGT,2018-03-09 05:30:14.917
41403,103823,2018-04-04 00:00:00.000,NULL,A,032004,03,"20        ","04 ",0.01,11.8800,5023851,NULL,7,200022,NULL,V Reel,M/G CHEST HD #4 01-05 MD,4988644,0,1,NULL,200,HRLV,2018-04-04 00:00:00.000,2018-04-03 00:00:00.000,0,IGT,2018-08-24 05:30:20.433
35238,103637,2016-10-13 00:00:00.000,NULL,A,031204,03,"12        ","04 ",0.0100,11.6400,13002245,NULL,7,200025,NULL,V Reel,456C SADICE TATTOO 01-05 MD,6553811,0,1,NULL,456,HRLV,2016-10-13 00:00:00.000,2016-10-12 00:00:00.000,0,IGT,2018-04-27 05:30:15.753
39373,103816,2018-02-27 00:00:00.000,NULL,A,011302,01,"13        ","02 ",0.01,9.5700,2392024,NULL,7,6,NULL,Participation,400C FRT KNX CLEO 5L,1358978323,1,0,NULL,400,HRLV,2018-02-27 00:00:00.000,2018-02-26 00:00:00.000,0,IGT,2018-07-19 05:30:20.703
38339,300718,2017-11-21 00:00:00.000,NULL,A,028605,02,"86        ","05 ",0.05,5.2000,1938123,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,5792557,0,1,NULL,100,HRLV,2017-11-21 00:00:00.000,2017-11-20 00:00:00.000,0,IGT,2018-06-27 05:30:20.647
37369,103796,2017-12-21 00:00:00.000,NULL,A,022604,02,"26        ","04 ",0.01,11.1000,2065685,NULL,7,6,NULL,V Reel,297C LOVELY OUTLAWS 01-05 MD,5360670,0,1,NULL,297,HRLV,2017-12-21 00:00:00.000,2017-12-20 00:00:00.000,0,IGT,2018-06-09 05:30:21.180
35007,500650,2018-01-25 00:00:00.000,NULL,A,014401,01,"44        ","01 ",1.0000,13.9900,2221903,33,4,6,NULL,Participation,MEGA PINK DIAMOND,1358957769,1,0,NULL,3,HRLV,2018-01-25 00:00:00.000,2018-01-24 00:00:00.000,0,IGT,2018-04-20 05:30:15.940
43920,103818,2018-03-15 00:00:00.000,NULL,A,012602,01,"26        ","02 ",0.01,11.9300,1002867,NULL,7,200023,NULL,Participation,400C T/S FEATURE PANDA 4L,4981373,1,0,NULL,400,HRLV,2018-03-15 00:00:00.000,2018-03-14 00:00:00.000,0,IGT,2018-10-07 05:30:24.667
34938,401553,2018-04-12 00:00:00.000,NULL,A,042802,04,"28        ","02 ",0.2500,13.0000,2366894,33,4,6,NULL,Participation,WOF TRPL GLD GLD SPIN,1358958438,1,0,NULL,10,HRLV,2018-04-12 00:00:00.000,2018-04-11 00:00:00.000,0,IGT,2018-04-19 05:30:14.950
27701,400433,2006-04-20 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",0.2500,14.9700,1112035,50,7,6,NULL,Reel,2M TRIPLE LUCKY 7S,NULL,0,0,NULL,NULL,HRLV,2006-04-20 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
39973,103837,2018-07-24 00:00:00.000,NULL,A,025401,02,"54        ","01 ",0.01,10.5900,HXU8008806,NULL,7,200015,NULL,V Reel,500C FAB RICHES 01-25 MD 1L,5799625,0,1,NULL,500,HRLV,2018-07-24 00:00:00.000,2018-07-23 00:00:00.000,0,IGT,2018-07-30 05:30:20.597
30870,103791,2017-12-12 00:00:00.000,NULL,A,028205,02,"82        ","05 ",0.0100,11.4900,2065675,NULL,7,6,NULL,V Reel,200C GOLDEN GODDESS 01-05 MD,5367534,0,1,NULL,200,HRLV,2017-12-12 00:00:00.000,2017-12-11 00:00:00.000,0,IGT,2017-12-21 05:30:12.200
35357,103793,2017-12-20 00:00:00.000,NULL,A,022601,02,"26        ","01 ",0.0100,11.4900,2065682,NULL,7,6,NULL,V Reel,200C GOLDEN GODDESS 01-05 MD,5358664,0,1,NULL,200,HRLV,2017-12-20 00:00:00.000,2017-12-19 00:00:00.000,0,IGT,2018-04-29 05:30:17.740
35135,401552,2018-03-29 00:00:00.000,NULL,A,010403,01,"04        ","03 ",0.2500,5.4400,1900345,16,7,6,NULL,Multi,BAR .25 PROG G/K 25-2 MD 8L,6582342,0,1,NULL,100,HRLV,2018-03-29 00:00:00.000,2018-03-28 00:00:00.000,0,IGT,2018-04-23 05:30:15.380
34782,300724,2017-12-19 00:00:00.000,NULL,A,027801,02,"78        ","01 ",0.0500,5.2000,1956743,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4663262,0,1,NULL,100,HRLV,2017-12-19 00:00:00.000,2017-12-18 00:00:00.000,0,IGT,2018-04-15 05:30:15.477
44363,103829,2018-05-22 00:00:00.000,NULL,A,035201,03,"52        ","01 ",0.01,11.5200,W2218314,NULL,7,200022,NULL,V Reel,150C CRYSTAL FOREST 01-05 MD,6235276,0,1,NULL,150,HRLV,2018-05-22 00:00:00.000,2018-05-21 00:00:00.000,0,IGT,2018-10-15 05:30:22.453
31850,103794,2017-12-20 00:00:00.000,NULL,A,022602,02,"26        ","02 ",0.0100,11.4700,2065684,NULL,7,6,NULL,V Reel,200C BLACK WIDOW 01-05 MD,5365516,0,1,NULL,200,HRLV,2017-12-20 00:00:00.000,2017-12-19 00:00:00.000,0,IGT,2018-01-27 05:30:14.230
25355,100217,2002-06-10 00:00:00.000,NULL,I,WHXXXX,WH,"XX        ","XX ",0.0100,4.5300,1173649,31,7,6,NULL,Reel,200C SPICE IT UP 01-10 MD,NULL,1,0,NULL,NULL,HRLV,2002-06-10 00:00:00.000,5999-12-31 00:00:00.000,0,IGT,2017-10-09 06:59:05.607
34992,103822,2018-03-29 00:00:00.000,NULL,A,031203,03,"12        ","03 ",0.0100,12.0000,13002244,NULL,7,200025,NULL,V Reel,500C STARRY NIGHT 01-05 MD,4657577,0,1,NULL,500,HRLV,2018-03-29 00:00:00.000,2018-03-28 00:00:00.000,0,IGT,2018-04-20 05:30:15.940
31468,300719,2017-11-21 00:00:00.000,NULL,A,028606,02,"86        ","06 ",0.0500,7.5400,1938122,NULL,7,6,NULL,Multi,GAME KING .05-1 MD,4991686,0,1,NULL,100,HRLV,2017-11-21 00:00:00.000,2017-11-20 00:00:00.000,0,IGT,2018-01-13 05:30:13.103
